invoice_id,shipment_date,carrier,origin_zip,dest_zip,origin_city,dest_city,distance_miles,weight_lbs,is_residential,accessorial_services,expected_linehaul,expected_fuel_surcharge,expected_fuel_rate_pct,expected_accessorials,expected_total,actual_billed_linehaul,actual_billed_fuel,actual_billed_accessorials,actual_total_billed,error_injected,error_amount,leakage_amount,leakage_pct,has_leakage
39750EDF675A,2024-02-02,FedEx Ground,33127,60603,Miami,Chicago,1227,1948,True,,1042.95,128.08,12.28,0,1171.03,1042.95,128.08,0,1171.03,none,0.0,0.0,0.0,False
FE8B3EE0141C,2024-04-01,XPO Logistics,10001,78205,NYC,San Antonio,1388,4720,False,inside_delivery,1197.15,139.43,11.65,125,1461.58,1197.15,139.43,125,1461.58,none,0.0,0.0,0.0,False
662FFAA4DC28,2024-08-13,Old Dominion,78203,19104,San Antonio,Philadelphia,327,1188,True,liftgate_delivery,255.06,27.76,10.88,75,357.82,255.06,27.76,75,357.82,none,0.0,0.0,0.0,False
1C1F4BC485A5,2024-03-25,Old Dominion,77003,92101,Houston,San Diego,2256,4889,False,"liftgate_delivery,appointment_delivery",2023.63,223.88,11.06,125,2372.51,2023.63,223.88,125,2372.51,none,0.0,0.0,0.0,False
F2C100C7E857,2024-11-04,UPS Ground,60602,10003,Chicago,NYC,790,3371,False,,744.97,106.05,14.24,0,851.02,744.97,106.05,0,851.02,none,0.0,0.0,0.0,False
40AF1424BA5E,2024-11-15,Old Dominion,92102,75202,San Diego,Dallas,910,1539,False,,709.8,90.18,12.71,0,799.98,709.8,90.18,0,799.98,none,0.0,0.0,0.0,False
676F5B687590,2024-12-16,UPS Ground,78201,60601,San Antonio,Chicago,2528,4181,False,"liftgate_delivery,limited_access",2383.9,319.37,13.4,160,2863.28,2383.9,319.37,160,2863.28,none,0.0,0.0,0.0,False
0BA723CFB795,2024-09-24,UPS Ground,75201,90011,Dallas,LA,316,3584,False,,297.99,37.27,12.51,0,335.25,297.99,37.27,0,335.25,none,0.0,0.0,0.0,False
CCAAC2874B61,2024-05-27,XPO Logistics,19104,90002,Philadelphia,LA,2313,736,False,"liftgate_delivery,appointment_delivery",1734.75,195.74,11.28,125,2055.49,1734.75,195.74,125,2055.49,none,0.0,0.0,0.0,False
DFEC609983A5,2024-05-09,XPO Logistics,78203,77004,San Antonio,Houston,710,4845,True,residential_delivery,612.38,70.97,11.59,95,778.35,612.38,70.97,95,778.35,none,0.0,0.0,0.0,False
7C9E90916AE9,2024-10-22,YRC Freight,75202,92103,Dallas,San Diego,2224,2562,False,,1841.47,236.0,12.82,0,2077.47,1841.47,236.0,0,2077.47,none,0.0,0.0,0.0,False
84767CE8221E,2024-03-25,Old Dominion,60602,90013,Chicago,LA,1736,476,False,,1354.08,158.0,11.67,0,1512.08,1354.08,158.0,0,1512.08,none,0.0,0.0,0.0,False
2E616C8FFC39,2024-05-27,Old Dominion,19106,90001,Philadelphia,LA,1963,4318,False,,1760.81,208.15,11.82,0,1968.96,1760.81,208.15,0,1968.96,none,0.0,0.0,0.0,False
669B434C6CD6,2024-11-10,YRC Freight,75202,85001,Dallas,Phoenix,2394,1947,True,"residential_delivery,liftgate_delivery",1723.68,212.46,12.33,170,2106.14,1723.68,212.46,170,2106.14,none,0.0,0.0,0.0,False
92F78A88550A,2024-05-27,FedEx Ground,33128,77001,Miami,Houston,1236,4552,False,,1208.19,153.43,12.7,0,1361.62,1208.19,153.43,0,1361.62,none,0.0,0.0,0.0,False
991E3ABA9CD8,2024-09-14,Old Dominion,78203,10002,San Antonio,NYC,2279,642,False,,1777.62,207.4,11.67,0,1985.02,1777.62,207.4,0,1985.02,none,0.0,0.0,0.0,False
B912829C4DBD,2024-09-03,Old Dominion,78202,75203,San Antonio,Dallas,2273,274,True,,1772.94,192.77,10.87,0,1965.71,1772.94,192.77,0,1965.71,none,0.0,0.0,0.0,False
21CDA6219F5E,2024-12-10,UPS Ground,75201,33126,Dallas,Miami,1274,3318,False,,1201.38,163.61,13.62,0,1364.99,1201.38,163.61,0,1364.99,none,0.0,0.0,0.0,False
2326E81F26EE,2024-04-27,UPS Ground,60604,85003,Chicago,Phoenix,1339,1743,True,"residential_delivery,liftgate_delivery",1097.98,134.08,12.21,170,1402.06,1097.98,134.08,170,1402.06,none,0.0,0.0,0.0,False
BF191C8D087D,2024-05-20,YRC Freight,75204,10003,Dallas,NYC,1589,4756,False,,1315.69,151.75,11.53,0,1467.44,1315.69,97.65052148776329,0,1413.3405214877635,incorrect_fuel_rate,54.099478512236715,54.0994785122366,3.69,True
154970142A1B,2024-12-23,Old Dominion,75205,10003,Dallas,NYC,1010,1036,False,liftgate_delivery,787.8,100.53,12.76,75,963.33,787.8,100.53,75,963.33,none,0.0,0.0,0.0,False
3DF2E056C2E7,2024-07-06,UPS Ground,85007,60603,Phoenix,Chicago,1398,2860,False,,1318.31,157.96,11.98,0,1476.27,1318.31,157.96,0,1476.27,none,0.0,0.0,0.0,False
199C0FAD000F,2024-04-10,UPS Ground,33101,77003,Miami,Houston,1193,3170,True,residential_delivery,1125.0,141.78,12.6,95,1361.78,1125.0,141.78,95,1361.78,none,0.0,0.0,0.0,False
A4812DCD6388,2024-01-25,XPO Logistics,75203,33127,Dallas,Miami,1269,4701,False,liftgate_delivery,1094.51,128.71,11.76,75,1298.22,1094.51,128.71,75,1298.22,none,0.0,0.0,0.0,False
F15C719C93B3,2024-03-04,YRC Freight,19103,85004,Philadelphia,Phoenix,1333,3423,False,,1103.72,122.91,11.14,0,1226.63,1103.72,122.91,0,1226.63,none,0.0,0.0,0.0,False
9F06ACC876C0,2024-11-19,FedEx Ground,19104,33127,Philadelphia,Miami,1881,3849,False,,1838.68,272.89,14.84,0,2111.57,1838.68,272.89,0,2111.57,none,0.0,0.0,0.0,False
5AC754A9F506,2024-12-29,UPS Ground,90002,60603,LA,Chicago,1554,2436,False,,1465.42,198.37,13.54,0,1663.8,1465.42,198.37,0,1663.8,none,0.0,0.0,0.0,False
2F392C228BF7,2024-04-17,UPS Ground,78202,60601,San Antonio,Chicago,1281,705,True,"residential_delivery,appointment_delivery",1050.42,122.04,11.62,145,1317.46,1050.42,122.04,145,1317.46,none,0.0,0.0,0.0,False
CDD504DFF19E,2024-06-07,UPS Ground,90005,60605,LA,Chicago,654,3243,True,"residential_delivery,liftgate_delivery,appointment_delivery,limited_access",616.72,76.15,12.35,305,997.88,616.72,76.15,305,997.88,none,0.0,0.0,0.0,False
D2BAA29A6931,2024-04-01,XPO Logistics,19104,75205,Philadelphia,Dallas,2044,4467,False,,1762.95,208.45,11.82,0,1971.4,1762.95,208.45,0,1971.4,none,0.0,0.0,0.0,False
BD7BC3F806D2,2024-03-20,Old Dominion,92102,33101,San Diego,Miami,1540,2178,False,,1381.38,149.19,10.8,0,1530.57,1381.38,149.19,0,1530.5700000000002,none,0.0,-2.2737367544323206e-13,-0.0,False
A9B24785734A,2024-07-10,XPO Logistics,92101,85006,San Diego,Phoenix,1284,4540,True,"residential_delivery,liftgate_delivery",1107.45,132.57,11.97,170,1410.02,1107.45,132.57,170,1410.02,none,0.0,0.0,0.0,False
566553C72698,2024-05-17,YRC Freight,90002,92105,LA,San Diego,1382,4407,False,,1144.3,130.41,11.4,0,1274.7,1144.3,130.41,0,1274.7,none,0.0,0.0,0.0,False
B9C5EE57EE50,2024-01-12,FedEx Ground,33125,92103,Miami,San Diego,881,4432,True,residential_delivery,861.18,104.4,12.12,95,1060.58,861.18,104.4,95,1060.58,none,0.0,0.0,0.0,False
A6829A8E15C3,2024-06-18,XPO Logistics,19103,92104,Philadelphia,San Diego,2697,309,True,"residential_delivery,liftgate_delivery",2022.75,239.2,11.83,170,2431.95,2022.75,239.2,170,2431.95,none,0.0,0.0,0.0,False
FE0BDC592D42,2024-05-06,UPS Ground,85001,92101,Phoenix,San Diego,1926,3678,False,,1816.22,209.56,11.54,0,2025.78,1816.22,209.56,0,2025.78,none,0.0,0.0,0.0,False
97E6D8E2E0EB,2024-09-03,YRC Freight,85003,78201,Phoenix,San Antonio,843,2125,False,,698.0,74.75,10.71,0,772.75,698.0,74.75,0,772.75,none,0.0,0.0,0.0,False
8401666CFFF9,2024-01-05,YRC Freight,19102,10003,Philadelphia,NYC,781,2041,False,appointment_delivery,646.67,71.85,11.11,50,768.51,646.67,71.85,50,768.51,none,0.0,0.0,0.0,False
74DDE77891D6,2024-12-25,FedEx Ground,92105,90005,San Diego,LA,536,1310,False,,455.6,63.46,13.93,0,519.06,455.6,63.46,0,519.06,none,0.0,0.0,0.0,False
30153C25E23D,2024-09-05,XPO Logistics,92101,77004,San Diego,Houston,829,373,False,,621.75,72.22,11.61,0,693.97,621.75,72.22,0,693.97,none,0.0,0.0,0.0,False
67200309AB4B,2024-05-31,UPS Ground,92105,85007,San Diego,Phoenix,583,3731,False,,549.77,66.65,12.12,0,616.42,549.77,66.65,0,616.42,none,0.0,0.0,0.0,False
1D9B9C41CE52,2024-07-17,XPO Logistics,33128,19102,Miami,Philadelphia,567,4465,True,liftgate_delivery,489.04,57.47,11.75,75,621.51,489.04,57.47,75,621.51,none,0.0,0.0,0.0,False
78E1657A62F9,2024-04-08,FedEx Ground,90002,10002,LA,NYC,2705,4026,True,,2644.14,335.41,12.69,0,2979.55,2644.14,335.41,0,2979.55,none,0.0,0.0,0.0,False
B2FA85F6CE29,2024-07-03,Old Dominion,33101,90002,Miami,LA,624,547,False,,486.72,57.5,11.81,0,544.22,486.72,57.5,0,544.22,none,0.0,0.0,0.0,False
D8D587EC707B,2024-02-21,UPS Ground,10003,60601,NYC,Chicago,825,845,False,,676.5,81.93,12.11,0,758.43,676.5,81.93,0,758.43,none,0.0,0.0,0.0,False
B8952E49BFA3,2024-02-23,XPO Logistics,75201,78205,Dallas,San Antonio,2222,3548,True,"residential_delivery,liftgate_delivery",1916.47,214.62,11.2,170,2301.09,1916.47,214.62,170,2301.09,none,0.0,0.0,0.0,False
368682C531C1,2024-11-07,Old Dominion,19103,33126,Philadelphia,Miami,2130,2699,True,residential_delivery,1910.61,248.56,13.01,95,2254.17,1910.61,248.56,95,2254.17,none,0.0,0.0,0.0,False
786C69E7002C,2024-01-04,FedEx Ground,10003,90013,NYC,LA,2793,2522,False,inside_delivery,2730.16,334.89,12.27,125,3190.05,2730.16,334.89,125,3190.05,none,0.0,0.0,0.0,False
FB76943C2E2E,2024-08-23,YRC Freight,75205,33128,Dallas,Miami,1257,359,False,,905.04,96.34,10.65,0,1001.38,905.04,96.34,0,1001.38,none,0.0,0.0,0.0,False
191491FA03C0,2024-02-19,Old Dominion,78201,77003,San Antonio,Houston,1006,4770,False,"inside_delivery,appointment_delivery",902.38,104.58,11.59,175,1181.96,902.38,104.58,175,1181.96,none,0.0,0.0,0.0,False
0F5A5C66B636,2024-01-29,YRC Freight,78201,92102,San Antonio,San Diego,350,3183,True,"residential_delivery,appointment_delivery",289.8,32.07,11.07,145,466.87,289.8,32.07,145,466.87,none,0.0,0.0,0.0,False
7360F185C217,2024-03-08,Old Dominion,92101,33125,San Diego,Miami,1528,1262,False,,1191.84,134.84,11.31,0,1326.68,1191.84,134.84,0,1326.68,none,0.0,0.0,0.0,False
0CD928EA12D2,2024-04-10,UPS Ground,60604,77005,Chicago,Houston,2273,4730,False,,2143.44,271.07,12.65,0,2414.51,2143.44,271.07,0,2414.51,none,0.0,0.0,0.0,False
4BB2878DF91F,2024-06-25,Old Dominion,33101,90011,Miami,LA,1768,2677,False,,1585.9,171.69,10.83,0,1757.59,1585.9,171.69,0,1757.59,none,0.0,0.0,0.0,False
B870E9454F0D,2024-02-13,UPS Ground,60601,75202,Chicago,Dallas,984,1327,True,limited_access,806.88,93.3,11.56,85,985.18,806.88,93.3,85,985.18,none,0.0,0.0,0.0,False
62711B5B9064,2024-04-18,FedEx Ground,90011,19104,LA,Philadelphia,1610,4457,True,"residential_delivery,appointment_delivery",1573.77,198.74,12.63,145,1917.51,1573.77,0.0,145,1718.77,missing_fuel_surcharge,198.74,198.74,10.36,True
90067884F260,2024-01-29,FedEx Ground,75203,10002,Dallas,NYC,1419,2272,False,,1387.07,167.56,12.08,0,1554.63,1387.07,167.56,0,1554.63,none,0.0,0.0,0.0,False
6E7F3A1B8321,2024-11-01,YRC Freight,85003,92104,Phoenix,San Diego,735,4020,False,limited_access,608.58,74.68,12.27,85,768.26,608.58,74.68,85,768.26,none,0.0,0.0,0.0,False
DA5B65B80809,2024-07-01,Old Dominion,75203,85006,Dallas,Phoenix,897,2932,True,residential_delivery,804.61,95.4,11.86,95,995.01,804.61,95.4,95,995.01,none,0.0,0.0,0.0,False
8A8D36DFB974,2024-12-02,UPS Ground,10003,33125,NYC,Miami,1259,3268,True,residential_delivery,1187.24,166.98,14.06,95,1449.21,1187.24,166.98,95,1449.21,none,0.0,0.0,0.0,False
6390ACABF32D,2024-11-30,Old Dominion,78205,85004,San Antonio,Phoenix,845,1743,False,,659.1,87.56,13.28,0,746.66,659.1,87.56,0,746.66,none,0.0,0.0,0.0,False
B0DB6992E7A5,2024-04-04,YRC Freight,60603,77001,Chicago,Houston,2594,1019,False,,1867.68,213.36,11.42,0,2081.04,1867.68,213.36,0,2081.04,none,0.0,0.0,0.0,False
CC7846E7E6BF,2024-11-06,FedEx Ground,92102,85003,San Diego,Phoenix,811,2236,False,,792.75,111.6,14.08,0,904.35,792.75,111.6,0,904.35,none,0.0,0.0,0.0,False
D2A1F041F80D,2024-04-08,Old Dominion,75203,92102,Dallas,San Diego,2305,1391,True,,1797.9,202.11,11.24,0,2000.01,1797.9,202.11,0,2000.01,none,0.0,0.0,0.0,False
B0F090F67B7C,2024-05-06,YRC Freight,77002,90011,Houston,LA,2349,3798,False,,1944.97,220.07,11.32,0,2165.05,1944.97,220.07,0,2165.05,none,0.0,0.0,0.0,False
BA9F310918A6,2024-01-22,YRC Freight,33128,75201,Miami,Dallas,1251,3792,False,appointment_delivery,1035.83,111.43,10.76,50,1197.26,1035.83,111.43,50,1197.26,none,0.0,0.0,0.0,False
144A1091B7C3,2024-08-24,Old Dominion,10003,85006,NYC,Phoenix,1589,2392,True,,1425.33,168.08,11.79,0,1593.42,1425.33,168.08,0,1593.42,none,0.0,0.0,0.0,False
4D1EA09984C5,2024-08-20,Old Dominion,60602,33127,Chicago,Miami,1616,1515,False,,1260.48,145.83,11.57,0,1406.31,1260.48,145.83,0,1406.31,none,0.0,0.0,0.0,False
DA29834198A1,2024-09-18,Old Dominion,60601,90001,Chicago,LA,1711,3196,False,"inside_delivery,appointment_delivery",1534.77,168.41,10.97,175,1878.17,1534.77,168.41,175,1878.17,none,0.0,0.0,0.0,False
E962B6CBC0BB,2024-05-27,FedEx Ground,60602,77002,Chicago,Houston,1979,3705,False,liftgate_delivery,1934.47,234.87,12.14,75,2244.34,1934.47,234.87,75,2244.34,none,0.0,0.0,0.0,False
F43B029632FB,2024-08-20,Old Dominion,92101,33128,San Diego,Miami,1237,3947,False,,1109.59,120.79,10.89,0,1230.38,1109.59,120.79,0,1230.38,none,0.0,0.0,0.0,False
2E312F6D9262,2024-03-15,FedEx Ground,77002,10002,Houston,NYC,1652,350,False,limited_access,1404.2,179.74,12.8,85,1668.94,1404.2,179.74,85,1668.94,none,0.0,0.0,0.0,False
742E728ABED5,2024-07-03,YRC Freight,60603,77005,Chicago,Houston,1073,4792,False,limited_access,888.44,94.16,10.6,85,1067.6,888.44,94.16,85,1067.6,none,0.0,0.0,0.0,False
5937B4039F3C,2024-06-17,UPS Ground,75203,90011,Dallas,LA,814,2298,False,appointment_delivery,767.6,92.91,12.1,50,910.51,767.6,92.91,50,910.51,none,0.0,0.0,0.0,False
D9A7DC216A69,2024-11-15,Old Dominion,90013,75203,LA,Dallas,1557,4761,False,,1396.63,175.42,12.56,0,1572.05,1396.63,175.42,0,1572.05,none,0.0,0.0,0.0,False
B99FF1B7EBBC,2024-11-18,FedEx Ground,33126,77002,Miami,Houston,1141,3858,False,appointment_delivery,1115.33,156.69,14.05,50,1322.02,1115.33,156.69,50,1322.02,none,0.0,0.0,0.0,False
B551DF97767C,2024-06-03,XPO Logistics,77002,10003,Houston,NYC,1675,2571,False,,1444.69,159.01,11.01,0,1603.7,1204.7227054447098,159.01,0,1363.7327054447098,underbilled_linehaul,239.9672945552902,239.9672945552902,14.96,True
43C02CBC2CCD,2024-10-01,UPS Ground,19104,75201,Philadelphia,Dallas,2193,3823,False,appointment_delivery,2068.0,284.49,13.76,50,2402.49,2068.0,284.49,50,2402.49,none,0.0,0.0,0.0,False
97877A8CB906,2024-02-05,UPS Ground,19106,33101,Philadelphia,Miami,1707,2946,True,,1609.7,185.69,11.54,0,1795.39,1609.7,185.69,0,1795.39,none,0.0,0.0,0.0,False
D179B123D895,2024-07-09,Old Dominion,85001,78203,Phoenix,San Antonio,807,1996,False,appointment_delivery,629.46,74.44,11.83,50,753.9,629.46,74.44,50,753.9,none,0.0,0.0,0.0,False
D6928B62A924,2024-09-04,Old Dominion,90013,75201,LA,Dallas,2266,2836,False,,2032.6,231.02,11.37,0,2263.62,2032.6,231.02,0,2263.62,none,0.0,0.0,0.0,False
2769AE5C893A,2024-01-23,Old Dominion,60601,85006,Chicago,Phoenix,2345,2597,False,"liftgate_delivery,appointment_delivery",2103.47,240.67,11.44,125,2469.14,2103.47,240.67,125,2469.14,none,0.0,0.0,0.0,False
A1F4106EBE32,2024-05-21,UPS Ground,85007,10003,Phoenix,NYC,1565,2397,False,appointment_delivery,1475.79,182.83,12.39,50,1708.63,1475.79,182.83,50,1708.63,none,0.0,0.0,0.0,False
59F28158BAC2,2024-05-18,YRC Freight,75201,33125,Dallas,Miami,1282,2659,False,inside_delivery,1061.5,114.61,10.8,125,1301.11,1061.5,114.61,125,1301.11,none,0.0,0.0,0.0,False
B394A71404DE,2024-08-06,FedEx Ground,60604,10001,Chicago,NYC,779,755,False,,662.15,85.06,12.85,0,747.21,662.15,85.06,0,747.21,none,0.0,0.0,0.0,False
13A2E6D6C465,2024-02-19,Old Dominion,19106,77001,Philadelphia,Houston,804,3886,False,,721.19,83.22,11.54,0,804.41,721.19,83.22,0,804.41,none,0.0,0.0,0.0,False
6CDFB96C90C4,2024-08-20,UPS Ground,33126,85006,Miami,Phoenix,1700,2710,False,liftgate_delivery,1603.1,185.56,11.58,75,1863.66,1603.1,185.56,75,1863.66,none,0.0,0.0,0.0,False
C3D126C06756,2024-06-03,Old Dominion,33128,60601,Miami,Chicago,725,631,False,,565.5,63.52,11.23,0,629.02,565.5,63.52,0,629.02,none,0.0,0.0,0.0,False
9C49BC369F19,2024-03-29,Old Dominion,19106,77004,Philadelphia,Houston,1708,1984,False,,1332.24,145.0,10.88,0,1477.24,1332.24,145.0,0,1477.24,none,0.0,0.0,0.0,False
E90BE62C999A,2024-12-16,XPO Logistics,75204,90002,Dallas,LA,1877,940,False,,1407.75,190.02,13.5,0,1597.77,1407.75,190.02,0,1597.77,none,0.0,0.0,0.0,False
2F1A1DE66C3E,2024-11-11,Old Dominion,33125,10002,Miami,NYC,1284,3244,False,,1151.75,145.48,12.63,0,1297.23,1151.75,145.48,0,1297.23,none,0.0,0.0,0.0,False
9102668D42CF,2024-05-30,FedEx Ground,78201,19106,San Antonio,Philadelphia,2367,1094,True,liftgate_delivery,2011.95,263.19,13.08,75,2350.14,2011.95,263.19,75,2350.14,none,0.0,0.0,0.0,False
F93CFB8DD20B,2024-07-15,Old Dominion,10011,85007,NYC,Phoenix,1636,3376,True,residential_delivery,1467.49,161.24,10.99,95,1723.73,1467.49,161.24,95,1723.73,none,0.0,0.0,0.0,False
FF3C0B1CDF8E,2024-12-02,FedEx Ground,60601,77001,Chicago,Houston,908,4037,False,liftgate_delivery,887.57,133.03,14.99,75,1095.6,887.57,133.03,75,1095.6,none,0.0,0.0,0.0,False
265996573281,2024-07-15,Old Dominion,33128,78202,Miami,San Antonio,2367,3736,False,,2123.2,233.57,11.0,0,2356.76,2123.2,233.57,0,2356.76,none,0.0,0.0,0.0,False
50EDD8B57D4E,2024-02-27,FedEx Ground,78205,33126,San Antonio,Miami,458,3069,False,liftgate_delivery,447.69,58.89,13.15,75,581.59,447.69,58.89,75,581.59,none,0.0,0.0,0.0,False
585D9A182B39,2024-12-16,YRC Freight,85007,75201,Phoenix,Dallas,645,689,False,inside_delivery,464.4,59.97,12.91,125,649.37,464.4,59.97,125,649.37,none,0.0,0.0,0.0,False
E7B0B5FD028A,2024-05-28,Old Dominion,75205,92103,Dallas,San Diego,1825,2463,True,"residential_delivery,liftgate_delivery",1637.02,189.09,11.55,170,1996.11,1637.02,189.09,170,1996.11,none,0.0,0.0,0.0,False
C55B93CD01E9,2024-03-05,FedEx Ground,33126,10013,Miami,NYC,1252,725,False,,1064.2,138.58,13.02,0,1202.78,920.6151886642547,138.58,0,1059.1951886642546,underbilled_linehaul,143.58481133574537,143.58481133574537,11.94,True
41B2FE706331,2024-09-05,UPS Ground,33127,60603,Miami,Chicago,1408,1984,True,residential_delivery,1154.56,139.78,12.11,95,1389.34,1154.56,139.78,95,1389.34,none,0.0,0.0,0.0,False
BE71A87D2123,2024-01-29,UPS Ground,78202,92104,San Antonio,San Diego,1172,2876,False,,1105.2,128.57,11.63,0,1233.77,1105.2,128.57,0,1233.77,none,0.0,0.0,0.0,False
5450C19CE73D,2024-01-07,Old Dominion,75204,77004,Dallas,Houston,1326,3611,False,,1189.42,133.36,11.21,0,1322.79,1189.42,133.36,0,1322.79,none,0.0,0.0,0.0,False
466FAB81D1C7,2024-05-10,XPO Logistics,19106,92103,Philadelphia,San Diego,2644,855,False,,1983.0,226.66,11.43,0,2209.66,1983.0,226.66,0,2209.66,none,0.0,0.0,0.0,False
0830B097DCE3,2024-07-29,FedEx Ground,19103,60605,Philadelphia,Chicago,345,147,True,"residential_delivery,liftgate_delivery,appointment_delivery,limited_access",351.9,42.67,12.12,305,699.57,351.9,42.67,305,699.57,none,0.0,0.0,0.0,False
AF8A0371064A,2024-07-11,FedEx Ground,33128,77001,Miami,Houston,1137,1114,False,,966.45,126.41,13.08,0,1092.86,966.45,126.41,0,1092.86,none,0.0,0.0,0.0,False
1726829CE0F8,2024-05-21,Old Dominion,92104,90005,San Diego,LA,1584,656,False,inside_delivery,1235.52,138.54,11.21,125,1499.06,1235.52,138.54,125,1499.06,none,0.0,0.0,0.0,False
330A6662A142,2024-08-08,UPS Ground,92105,77004,San Diego,Houston,2224,4478,True,appointment_delivery,2097.23,256.7,12.24,50,2403.93,2097.23,256.7,50,2403.93,none,0.0,0.0,0.0,False
9D3D8ACB58E0,2024-03-18,FedEx Ground,92104,10002,San Diego,NYC,461,2232,False,,450.63,58.97,13.09,0,509.59,450.63,58.97,0,509.59,none,0.0,0.0,0.0,False
349731C165CE,2024-07-02,Old Dominion,90002,33101,LA,Miami,2187,4435,False,liftgate_delivery,1961.74,218.28,11.13,75,2255.02,1961.74,218.28,75,2255.02,none,0.0,0.0,0.0,False
EEA9279FCD18,2024-12-04,UPS Ground,19104,90005,Philadelphia,LA,1028,3197,True,appointment_delivery,969.4,135.96,14.03,50,1155.37,969.4,135.96,50,1155.37,none,0.0,0.0,0.0,False
1DED3EA18B47,2024-02-02,YRC Freight,60602,10001,Chicago,NYC,768,3234,False,,635.9,71.07,11.18,0,706.97,529.3589478906268,71.07,0,600.4289478906269,underbilled_linehaul,106.54105210937314,106.54105210937314,15.07,True
A3521C0CD733,2024-03-18,YRC Freight,10001,92102,NYC,San Diego,2272,4445,True,inside_delivery,1881.22,198.95,10.58,125,2205.17,1881.22,198.95,125,2205.17,none,0.0,0.0,0.0,False
693332F06171,2024-08-21,XPO Logistics,60602,10001,Chicago,NYC,814,847,False,"liftgate_delivery,appointment_delivery",610.5,72.76,11.92,125,808.26,610.5,72.76,125,808.26,none,0.0,0.0,0.0,False
8D535639D973,2024-10-06,Old Dominion,90011,85004,LA,Phoenix,366,4768,False,,328.3,43.59,13.28,0,371.89,328.3,43.59,0,371.89,none,0.0,0.0,0.0,False
122FDC643200,2024-01-21,UPS Ground,78203,60605,San Antonio,Chicago,2042,4817,False,,1925.61,235.44,12.23,0,2161.05,1925.61,235.44,0,2161.0499999999997,none,0.0,4.547473508864641e-13,0.0,False
3C41A5E8BC18,2024-09-24,UPS Ground,33127,85006,Miami,Phoenix,1103,2269,False,,1040.13,122.48,11.78,0,1162.61,1040.13,122.48,0,1162.61,none,0.0,0.0,0.0,False
B521C75F03AB,2024-02-19,FedEx Ground,90005,19104,LA,Philadelphia,1226,4393,False,,1198.41,158.0,13.18,0,1356.42,1042.804271063115,158.0,0,1200.804271063115,underbilled_linehaul,155.60572893688504,155.61572893688503,11.47,True
A13305C8F9D4,2024-04-17,FedEx Ground,92102,75202,San Diego,Dallas,528,2385,False,appointment_delivery,516.12,64.0,12.4,50,630.12,516.12,64.0,50,630.12,none,0.0,0.0,0.0,False
89343DDE6E9F,2024-08-15,YRC Freight,60601,77004,Chicago,Houston,741,1977,False,,533.52,57.85,10.84,0,591.37,533.52,57.85,0,591.37,none,0.0,0.0,0.0,False
17F72CB15E79,2024-08-29,Old Dominion,90011,85003,LA,Phoenix,387,652,False,,301.86,32.78,10.86,0,334.64,301.86,32.78,0,334.64,none,0.0,0.0,0.0,False
8DA8F76B5A26,2024-01-31,UPS Ground,92103,77003,San Diego,Houston,1612,4708,True,residential_delivery,1520.12,176.76,11.63,95,1791.87,1520.12,176.76,95,1791.87,none,0.0,0.0,0.0,False
74919408CE75,2024-09-09,UPS Ground,33128,60605,Miami,Chicago,648,4324,True,"residential_delivery,liftgate_delivery",611.06,73.6,12.04,170,854.66,611.06,73.6,170,854.66,none,0.0,0.0,0.0,False
0E5F6620DD77,2024-09-15,Old Dominion,77005,60601,Houston,Chicago,458,3905,False,,410.83,46.5,11.32,0,457.32,410.83,46.5,0,457.32,none,0.0,0.0,0.0,False
FA77ADC4EBA3,2024-01-09,XPO Logistics,10002,92102,NYC,San Diego,1471,793,False,limited_access,1103.25,125.06,11.34,85,1313.31,1103.25,125.06,85,1313.31,none,0.0,0.0,0.0,False
3B03BE26711F,2024-07-16,Old Dominion,60602,92103,Chicago,San Diego,315,629,False,liftgate_delivery,245.7,27.42,11.16,75,348.12,245.7,27.42,75,348.12,none,0.0,0.0,0.0,False
F803FDA0B7A8,2024-01-27,FedEx Ground,77005,90005,Houston,LA,2515,3031,False,limited_access,2458.41,313.27,12.74,85,2856.69,2458.41,313.27,85,2856.69,none,0.0,0.0,0.0,False
EA223E7B69BB,2024-12-25,YRC Freight,77003,60602,Houston,Chicago,776,4802,True,"residential_delivery,liftgate_delivery",642.53,82.61,12.86,170,895.14,515.7939253270376,82.61,170,768.4039253270377,underbilled_linehaul,126.73607467296233,126.73607467296233,14.16,True
3030656FC728,2024-12-10,YRC Freight,75204,90013,Dallas,LA,1489,3065,False,inside_delivery,1232.89,159.34,12.92,125,1517.23,1232.89,159.34,125,1517.23,none,0.0,0.0,0.0,False
3153DB0B9C0C,2024-09-11,UPS Ground,60601,19101,Chicago,Philadelphia,1374,1262,True,liftgate_delivery,1126.68,132.21,11.73,75,1333.89,1126.68,132.21,75,1333.89,none,0.0,0.0,0.0,False
8537948AC810,2024-09-23,UPS Ground,78201,75203,San Antonio,Dallas,530,1953,False,,434.6,52.04,11.97,0,486.64,434.6,52.04,0,486.64,none,0.0,0.0,0.0,False
C87A85C3BCB2,2024-03-28,YRC Freight,75204,92103,Dallas,San Diego,873,2560,False,,722.84,77.62,10.74,0,800.46,722.84,77.62,0,800.46,none,0.0,0.0,0.0,False
F3895309CC3E,2024-03-23,UPS Ground,60605,77003,Chicago,Houston,1052,1307,True,"residential_delivery,liftgate_delivery,limited_access",862.64,102.34,11.86,255,1219.98,862.64,102.34,255,1219.98,none,0.0,0.0,0.0,False
